Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
15.0964	0	0	1486	FullDelay	0.23644	236440	1	4
15.0989	0	0	1507	LastDelay	0.02892	28920	1	1
15.0989	0	0	1507	FullDelay	0.02892	28920	1	1
15.105	0	0	1504	LastDelay	0.065024	65024	1	2
15.105	0	0	1504	FullDelay	0.065024	65024	1	2
15.114	0	0	1488	LastDelay	0.234016	234016	1	4
15.114	0	0	1488	FullDelay	0.234016	234016	1	4
15.1189	0	0	1509	LastDelay	0.02892	28920	1	1
15.1189	0	0	1509	FullDelay	0.02892	28920	1	1
15.1226	0	0	1489	LastDelay	0.2326	232600	1	4
15.1226	0	0	1489	FullDelay	0.2326	232600	1	4
15.1378	0	0	1508	LastDelay	0.05784	57840	1	2
15.1378	0	0	1508	FullDelay	0.05784	57840	1	2
15.1464	0	0	1503	LastDelay	0.116424	116424	1	4
15.1464	0	0	1503	FullDelay	0.116424	116424	1	4
15.155	0	0	1493	LastDelay	0.225008	225008	1	4
15.155	0	0	1493	FullDelay	0.225008	225008	1	4
15.1689	0	0	1514	LastDelay	0.02892	28920	1	1
15.1689	0	0	1514	FullDelay	0.02892	28920	1	1
15.1775	0	0	1506	LastDelay	0.117504	117504	1	4
15.1775	0	0	1506	FullDelay	0.117504	117504	1	4
15.1878	0	0	1513	LastDelay	0.05784	57840	1	2
15.1878	0	0	1513	FullDelay	0.05784	57840	1	2
15.1966	0	0	1497	LastDelay	0.226584	226584	1	4
15.1966	0	0	1497	FullDelay	0.226584	226584	1	4
15.2211	0	0	1498	LastDelay	0.241112	241112	1	4
15.2211	0	0	1498	FullDelay	0.241112	241112	1	4
15.2289	0	0	1520	LastDelay	0.02892	28920	1	1
15.2289	0	0	1520	FullDelay	0.02892	28920	1	1
15.235	0	0	1501	LastDelay	0.225008	225008	1	4
15.235	0	0	1501	FullDelay	0.225008	225008	1	4
15.244	0	0	1502	LastDelay	0.224	224000	1	4
15.244	0	0	1502	FullDelay	0.224	224000	1	4
15.2489	0	0	1522	LastDelay	0.02892	28920	1	1
15.2489	0	0	1522	FullDelay	0.02892	28920	1	1
15.2657	0	0	1515	LastDelay	0.11568	115680	1	4
15.2657	0	0	1515	FullDelay	0.11568	115680	1	4
15.2968	0	0	1521	LastDelay	0.08676	86760	1	3
15.2968	0	0	1521	FullDelay	0.08676	86760	1	3
15.3053	0	0	1524	LastDelay	0.065344	65344	1	2
15.3053	0	0	1524	FullDelay	0.065344	65344	1	2
15.3194	0	0	1510	LastDelay	0.2194	219400	1	4
15.3194	0	0	1510	FullDelay	0.2194	219400	1	4
15.3378	0	0	1528	LastDelay	0.05784	57840	1	2
15.3378	0	0	1528	FullDelay	0.05784	57840	1	2
15.3464	0	0	1512	LastDelay	0.226424	226424	1	4
15.3464	0	0	1512	FullDelay	0.226424	226424	1	4
15.355	0	0	1511	LastDelay	0.245008	245008	1	4
15.355	0	0	1511	FullDelay	0.245008	245008	1	4
15.3862	0	0	1516	LastDelay	0.226232	226232	1	4
15.3862	0	0	1516	FullDelay	0.226232	226232	1	4
15.3952	0	0	1517	LastDelay	0.225152	225152	1	4
15.3952	0	0	1517	FullDelay	0.225152	225152	1	4
15.4037	0	0	1518	LastDelay	0.223736	223736	1	4
15.4037	0	0	1518	FullDelay	0.223736	223736	1	4
15.4123	0	0	1529	LastDelay	0.12232	122320	1	4
15.4123	0	0	1529	FullDelay	0.12232	122320	1	4
15.4189	0	0	1539	LastDelay	0.02892	28920	1	1
15.4189	0	0	1539	FullDelay	0.02892	28920	1	1
15.421	0	0	1519	LastDelay	0.230976	230976	1	4
15.421	0	0	1519	FullDelay	0.230976	230976	1	4
15.4275	0	0	1531	LastDelay	0.117504	117504	1	4
15.4275	0	0	1531	FullDelay	0.117504	117504	1	4
15.4361	0	0	1530	LastDelay	0.136088	136088	1	4
15.4361	0	0	1530	FullDelay	0.136088	136088	1	4
15.4494	0	0	1523	LastDelay	0.2194	219400	1	4
15.4494	0	0	1523	FullDelay	0.2194	219400	1	4
15.4668	0	0	1538	LastDelay	0.08676	86760	1	3
15.4668	0	0	1538	FullDelay	0.08676	86760	1	3
15.4753	0	0	1525	LastDelay	0.225344	225344	1	4
15.4753	0	0	1525	FullDelay	0.225344	225344	1	4
15.4842	0	0	1526	LastDelay	0.224192	224192	1	4
15.4842	0	0	1526	FullDelay	0.224192	224192	1	4
15.4857	0	0	1537	LastDelay	0.11568	115680	1	4
15.4857	0	0	1537	FullDelay	0.11568	115680	1	4
15.5117	0	0	1527	LastDelay	0.24172	241720	1	4
15.5117	0	0	1527	FullDelay	0.24172	241720	1	4
15.5203	0	0	1540	LastDelay	0.120304	120304	1	4
15.5203	0	0	1540	FullDelay	0.120304	120304	1	4
15.5289	0	0	1543	LastDelay	0.098888	98888	1	3
15.5289	0	0	1543	FullDelay	0.098888	98888	1	3
15.5389	0	0	1551	LastDelay	0.02892	28920	1	1
15.5389	0	0	1551	FullDelay	0.02892	28920	1	1
15.5522	0	0	1532	LastDelay	0.232176	232176	1	4
15.5522	0	0	1532	FullDelay	0.232176	232176	1	4
15.5589	0	0	1553	LastDelay	0.02892	28920	1	1
15.5589	0	0	1553	FullDelay	0.02892	28920	1	1
15.5608	0	0	1550	LastDelay	0.06076	60760	1	2
15.5608	0	0	1550	FullDelay	0.06076	60760	1	2
15.5693	0	0	1533	LastDelay	0.239344	239344	1	4
15.5693	0	0	1533	FullDelay	0.239344	239344	1	4
15.5783	0	0	1534	LastDelay	0.238336	238336	1	4
15.5783	0	0	1534	FullDelay	0.238336	238336	1	4
15.5869	0	0	1535	LastDelay	0.23692	236920	1	4
15.5869	0	0	1535	FullDelay	0.23692	236920	1	4
15.5959	0	0	1548	LastDelay	0.115912	115912	1	4
15.5959	0	0	1548	FullDelay	0.115912	115912	1	4
15.5989	0	0	1557	LastDelay	0.02892	28920	1	1
15.5989	0	0	1557	FullDelay	0.02892	28920	1	1
15.6045	0	0	1536	LastDelay	0.244496	244496	1	4
15.6045	0	0	1536	FullDelay	0.244496	244496	1	4
15.6139	0	0	1555	LastDelay	0.063896	63896	1	2
15.6139	0	0	1555	FullDelay	0.063896	63896	1	2
15.645	0	0	1541	LastDelay	0.234976	234976	1	4
15.645	0	0	1541	FullDelay	0.234976	234976	1	4
15.6557	0	0	1554	LastDelay	0.11568	115680	1	4
15.6557	0	0	1554	FullDelay	0.11568	115680	1	4
15.6589	0	0	1563	LastDelay	0.02892	28920	1	1
15.6589	0	0	1563	FullDelay	0.02892	28920	1	1
15.6643	0	0	1542	LastDelay	0.244264	244264	1	4
15.6643	0	0	1542	FullDelay	0.244264	244264	1	4
15.675	0	0	1545	LastDelay	0.225008	225008	1	4
15.675	0	0	1545	FullDelay	0.225008	225008	1	4
15.6757	0	0	1556	LastDelay	0.11568	115680	1	4
15.6757	0	0	1556	FullDelay	0.11568	115680	1	4
15.6836	0	0	1562	LastDelay	0.063592	63592	1	2
15.6836	0	0	1562	FullDelay	0.063592	63592	1	2
15.6922	0	0	1544	LastDelay	0.252176	252176	1	4
15.6922	0	0	1544	FullDelay	0.252176	252176	1	4
15.7008	0	0	1564	LastDelay	0.06076	60760	1	2
15.7008	0	0	1564	FullDelay	0.06076	60760	1	2
15.7098	0	0	1546	LastDelay	0.249752	249752	1	4
15.7098	0	0	1546	FullDelay	0.249752	249752	1	4
15.7183	0	0	1559	LastDelay	0.128336	128336	1	4
15.7183	0	0	1559	FullDelay	0.128336	128336	1	4
15.7269	0	0	1547	LastDelay	0.25692	256920	1	4
15.7269	0	0	1547	FullDelay	0.25692	256920	1	4
15.7355	0	0	1549	LastDelay	0.245504	245504	1	4
15.7355	0	0	1549	FullDelay	0.245504	245504	1	4
15.7389	0	0	1571	LastDelay	0.02892	28920	1	1
15.7389	0	0	1571	FullDelay	0.02892	28920	1	1
15.7445	0	0	1552	LastDelay	0.224496	224496	1	4
15.7445	0	0	1552	FullDelay	0.224496	224496	1	4
15.7531	0	0	1569	LastDelay	0.06308	63080	1	2
15.7531	0	0	1569	FullDelay	0.06308	63080	1	2
15.7778	0	0	1572	LastDelay	0.05784	57840	1	2
15.7778	0	0	1572	FullDelay	0.05784	57840	1	2
15.7957	0	0	1568	LastDelay	0.11568	115680	1	4
15.7957	0	0	1568	FullDelay	0.11568	115680	1	4
15.8089	0	0	1578	LastDelay	0.02892	28920	1	1
15.8089	0	0	1578	FullDelay	0.02892	28920	1	1
15.8171	0	0	1558	LastDelay	0.237096	237096	1	4
15.8171	0	0	1558	FullDelay	0.237096	237096	1	4
15.8349	0	0	1560	LastDelay	0.234904	234904	1	4
15.8349	0	0	1560	FullDelay	0.234904	234904	1	4
15.8389	0	0	1581	LastDelay	0.02892	28920	1	1
15.8389	0	0	1581	FullDelay	0.02892	28920	1	1
15.8516	0	0	1561	LastDelay	0.241592	241592	1	4
15.8516	0	0	1561	FullDelay	0.241592	241592	1	4
15.8602	0	0	1580	LastDelay	0.060176	60176	1	2
15.8602	0	0	1580	FullDelay	0.060176	60176	1	2
15.8694	0	0	1565	LastDelay	0.2194	219400	1	4
15.8694	0	0	1565	FullDelay	0.2194	219400	1	4
15.8894	0	0	1567	LastDelay	0.2194	219400	1	4
15.8894	0	0	1567	FullDelay	0.2194	219400	1	4
15.898	0	0	1566	LastDelay	0.237984	237984	1	4
15.898	0	0	1566	FullDelay	0.237984	237984	1	4
15.8989	0	0	1587	LastDelay	0.02892	28920	1	1
15.8989	0	0	1587	FullDelay	0.02892	28920	1	1
15.9289	0	0	1590	LastDelay	0.02892	28920	1	1
15.9289	0	0	1590	FullDelay	0.02892	28920	1	1
15.9346	0	0	1570	LastDelay	0.23464	234640	1	4
15.9346	0	0	1570	FullDelay	0.23464	234640	1	4
15.9432	0	0	1588	LastDelay	0.063224	63224	1	2
15.9432	0	0	1588	FullDelay	0.063224	63224	1	2
15.9457	0	0	1583	LastDelay	0.11568	115680	1	4
15.9457	0	0	1583	FullDelay	0.11568	115680	1	4
15.9518	0	0	1575	LastDelay	0.201808	201808	1	4
15.9518	0	0	1575	FullDelay	0.201808	201808	1	4
15.9604	0	0	1573	LastDelay	0.230392	230392	1	4
15.9604	0	0	1573	FullDelay	0.230392	230392	1	4
15.9682	0	0	1584	LastDelay	0.12816	128160	1	4
15.9682	0	0	1584	FullDelay	0.12816	128160	1	4
15.9767	0	0	1574	LastDelay	0.236744	236744	1	4
15.9767	0	0	1574	FullDelay	0.236744	236744	1	4
15.9857	0	0	1576	LastDelay	0.225736	225736	1	4
15.9857	0	0	1576	FullDelay	0.225736	225736	1	4
15.9943	0	0	1577	LastDelay	0.22432	224320	1	4
15.9943	0	0	1577	FullDelay	0.22432	224320	1	4
15.9989	0	0	1597	LastDelay	0.02892	28920	1	1
15.9989	0	0	1597	FullDelay	0.02892	28920	1	1
16.0078	0	0	1595	LastDelay	0.05784	57840	1	2
16.0078	0	0	1595	FullDelay	0.05784	57840	1	2
16.0164	0	0	1579	LastDelay	0.226424	226424	1	4
16.0164	0	0	1579	FullDelay	0.226424	226424	1	4
16.0189	0	0	1599	LastDelay	0.02892	28920	1	1
16.0189	0	0	1599	FullDelay	0.02892	28920	1	1
16.0257	0	0	1591	LastDelay	0.11568	115680	1	4
16.0257	0	0	1591	FullDelay	0.11568	115680	1	4
16.0389	0	0	1601	LastDelay	0.02892	28920	1	1
16.0389	0	0	1601	FullDelay	0.02892	28920	1	1
16.0475	0	0	1582	LastDelay	0.227456	227456	1	4
16.0475	0	0	1582	FullDelay	0.227456	227456	1	4
16.0778	0	0	1602	LastDelay	0.05784	57840	1	2
16.0778	0	0	1602	FullDelay	0.05784	57840	1	2
16.0864	0	0	1585	LastDelay	0.236424	236424	1	4
16.0864	0	0	1585	FullDelay	0.236424	236424	1	4
16.095	0	0	1586	LastDelay	0.235008	235008	1	4
16.095	0	0	1586	FullDelay	0.235008	235008	1	4
16.115	0	0	1589	LastDelay	0.225008	225008	1	4
16.115	0	0	1589	FullDelay	0.225008	225008	1	4
16.1418	0	0	1592	LastDelay	0.221768	221768	1	4
16.1418	0	0	1592	FullDelay	0.221768	221768	1	4
16.1557	0	0	1604	LastDelay	0.11568	115680	1	4
16.1557	0	0	1604	FullDelay	0.11568	115680	1	4
16.1589	0	0	1613	LastDelay	0.02892	28920	1	1
16.1589	0	0	1613	FullDelay	0.02892	28920	1	1
16.1647	0	0	1593	LastDelay	0.234672	234672	1	4
16.1647	0	0	1593	FullDelay	0.234672	234672	1	4
16.1675	0	0	1605	LastDelay	0.117504	117504	1	4
16.1675	0	0	1605	FullDelay	0.117504	117504	1	4
16.1736	0	0	1594	LastDelay	0.233592	233592	1	4
16.1736	0	0	1594	FullDelay	0.233592	233592	1	4
16.1761	0	0	1614	LastDelay	0.036088	36088	1	1
16.1761	0	0	1614	FullDelay	0.036088	36088	1	1
16.1822	0	0	1598	LastDelay	0.202176	202176	1	4
16.1822	0	0	1598	FullDelay	0.202176	202176	1	4
16.1857	0	0	1607	LastDelay	0.11568	115680	1	4
16.1857	0	0	1607	FullDelay	0.11568	115680	1	4
16.1908	0	0	1610	LastDelay	0.09076	90760	1	3
16.1908	0	0	1610	FullDelay	0.09076	90760	1	3
16.1943	0	0	1616	LastDelay	0.034264	34264	1	1
16.1943	0	0	1616	FullDelay	0.034264	34264	1	1
16.1993	0	0	1596	LastDelay	0.239344	239344	1	4
16.1993	0	0	1596	FullDelay	0.239344	239344	1	4
16.2083	0	0	1609	LastDelay	0.118336	118336	1	4
16.2083	0	0	1609	FullDelay	0.118336	118336	1	4
16.2278	0	0	1617	LastDelay	0.05784	57840	1	2
16.2278	0	0	1617	FullDelay	0.05784	57840	1	2
16.2364	0	0	1600	LastDelay	0.236424	236424	1	4
16.2364	0	0	1600	FullDelay	0.236424	236424	1	4
16.2389	0	0	1621	LastDelay	0.02892	28920	1	1
16.2389	0	0	1621	FullDelay	0.02892	28920	1	1
16.2478	0	0	1619	LastDelay	0.05784	57840	1	2
16.2478	0	0	1619	FullDelay	0.05784	57840	1	2
16.2564	0	0	1603	LastDelay	0.226424	226424	1	4
16.2564	0	0	1603	FullDelay	0.226424	226424	1	4
16.2868	0	0	1620	LastDelay	0.086848	86848	1	3
16.2868	0	0	1620	FullDelay	0.086848	86848	1	3
16.2889	0	0	1626	LastDelay	0.02892	28920	1	1
16.2889	0	0	1626	FullDelay	0.02892	28920	1	1
16.2954	0	0	1606	LastDelay	0.235432	235432	1	4
16.2954	0	0	1606	FullDelay	0.235432	235432	1	4
16.3068	0	0	1622	LastDelay	0.08676	86760	1	3
16.3068	0	0	1622	FullDelay	0.08676	86760	1	3
16.3154	0	0	1608	LastDelay	0.235432	235432	1	4
16.3154	0	0	1608	FullDelay	0.235432	235432	1	4
16.3189	0	0	1629	LastDelay	0.02892	28920	1	1
16.3189	0	0	1629	FullDelay	0.02892	28920	1	1
16.3294	0	0	1611	LastDelay	0.2194	219400	1	4
16.3294	0	0	1611	FullDelay	0.2194	219400	1	4
16.338	0	0	1628	LastDelay	0.057984	57984	1	2
16.338	0	0	1628	FullDelay	0.057984	57984	1	2
16.3525	0	0	1612	LastDelay	0.232512	232512	1	4
16.3525	0	0	1612	FullDelay	0.232512	232512	1	4
16.3589	0	0	1633	LastDelay	0.02892	28920	1	1
16.3589	0	0	1633	FullDelay	0.02892	28920	1	1
16.3749	0	0	1615	LastDelay	0.224944	224944	1	4
16.3749	0	0	1615	FullDelay	0.224944	224944	1	4
16.405	0	0	1618	LastDelay	0.225008	225008	1	4
16.405	0	0	1618	FullDelay	0.225008	225008	1	4
16.4257	0	0	1631	LastDelay	0.11568	115680	1	4
16.4257	0	0	1631	FullDelay	0.11568	115680	1	4
16.4357	0	0	1632	LastDelay	0.11568	115680	1	4
16.4357	0	0	1632	FullDelay	0.11568	115680	1	4
16.4522	0	0	1623	LastDelay	0.222248	222248	1	4
16.4522	0	0	1623	FullDelay	0.222248	222248	1	4
16.4657	0	0	1635	LastDelay	0.11568	115680	1	4
16.4657	0	0	1635	FullDelay	0.11568	115680	1	4
16.4746	0	0	1624	LastDelay	0.2346	234600	1	4
16.4746	0	0	1624	FullDelay	0.2346	234600	1	4
16.4832	0	0	1642	LastDelay	0.063184	63184	1	2
16.4832	0	0	1642	FullDelay	0.063184	63184	1	2
16.4918	0	0	1625	LastDelay	0.241768	241768	1	4
16.4918	0	0	1625	FullDelay	0.241768	241768	1	4
16.5004	0	0	1627	LastDelay	0.230352	230352	1	4
16.5004	0	0	1627	FullDelay	0.230352	230352	1	4
16.5057	0	0	1639	LastDelay	0.11568	115680	1	4
16.5057	0	0	1639	FullDelay	0.11568	115680	1	4
16.5211	0	0	1630	LastDelay	0.221096	221096	1	4
16.5211	0	0	1630	FullDelay	0.221096	221096	1	4
16.5594	0	0	1634	LastDelay	0.2194	219400	1	4
16.5594	0	0	1634	FullDelay	0.2194	219400	1	4
16.5689	0	0	1654	LastDelay	0.02892	28920	1	1
16.5689	0	0	1654	FullDelay	0.02892	28920	1	1
16.5818	0	0	1636	LastDelay	0.221768	221768	1	4
16.5818	0	0	1636	FullDelay	0.221768	221768	1	4
16.5904	0	0	1647	LastDelay	0.120352	120352	1	4
16.5904	0	0	1647	FullDelay	0.120352	120352	1	4
16.5968	0	0	1651	LastDelay	0.08676	86760	1	3
16.5968	0	0	1651	FullDelay	0.08676	86760	1	3
16.6053	0	0	1637	LastDelay	0.235344	235344	1	4
16.6053	0	0	1637	FullDelay	0.235344	235344	1	4
16.6139	0	0	1648	LastDelay	0.133928	133928	1	4
16.6139	0	0	1648	FullDelay	0.133928	133928	1	4
16.6233	0	0	1638	LastDelay	0.243328	243328	1	4
16.6233	0	0	1638	FullDelay	0.243328	243328	1	4
16.6289	0	0	1660	LastDelay	0.02892	28920	1	1
16.6289	0	0	1660	FullDelay	0.02892	28920	1	1
16.6319	0	0	1640	LastDelay	0.231912	231912	1	4
16.6319	0	0	1640	FullDelay	0.231912	231912	1	4
16.6405	0	0	1658	LastDelay	0.060496	60496	1	2
16.6405	0	0	1658	FullDelay	0.060496	60496	1	2
16.6491	0	0	1641	LastDelay	0.23908	239080	1	4
16.6491	0	0	1641	FullDelay	0.23908	239080	1	4
16.6581	0	0	1643	LastDelay	0.228072	228072	1	4
16.6581	0	0	1643	FullDelay	0.228072	228072	1	4
16.6671	0	0	1644	LastDelay	0.227064	227064	1	4
16.6671	0	0	1644	FullDelay	0.227064	227064	1	4
16.6756	0	0	1655	LastDelay	0.125648	125648	1	4
16.6756	0	0	1655	FullDelay	0.125648	125648	1	4
16.6789	0	0	1665	LastDelay	0.02892	28920	1	1
16.6789	0	0	1665	FullDelay	0.02892	28920	1	1
16.6842	0	0	1645	LastDelay	0.234232	234232	1	4
16.6842	0	0	1645	FullDelay	0.234232	234232	1	4
16.6928	0	0	1646	LastDelay	0.232816	232816	1	4
16.6928	0	0	1646	FullDelay	0.232816	232816	1	4
16.7057	0	0	1659	LastDelay	0.11568	115680	1	4
16.7057	0	0	1659	FullDelay	0.11568	115680	1	4
16.7257	0	0	1661	LastDelay	0.11568	115680	1	4
16.7257	0	0	1661	FullDelay	0.11568	115680	1	4
16.7268	0	0	1664	LastDelay	0.08676	86760	1	3
16.7268	0	0	1664	FullDelay	0.08676	86760	1	3
16.7353	0	0	1649	LastDelay	0.245344	245344	1	4
16.7353	0	0	1649	FullDelay	0.245344	245344	1	4
16.7443	0	0	1650	LastDelay	0.244336	244336	1	4
16.7443	0	0	1650	FullDelay	0.244336	244336	1	4
16.7652	0	0	1652	LastDelay	0.245168	245168	1	4
16.7652	0	0	1652	FullDelay	0.245168	245168	1	4
16.7689	0	0	1674	LastDelay	0.02892	28920	1	1
16.7689	0	0	1674	FullDelay	0.02892	28920	1	1
16.7742	0	0	1653	LastDelay	0.24416	244160	1	4
16.7742	0	0	1653	FullDelay	0.24416	244160	1	4
16.7957	0	0	1668	LastDelay	0.11568	115680	1	4
16.7957	0	0	1668	FullDelay	0.11568	115680	1	4
16.8057	0	0	1669	LastDelay	0.11568	115680	1	4
16.8057	0	0	1669	FullDelay	0.11568	115680	1	4
16.8143	0	0	1656	LastDelay	0.254264	254264	1	4
16.8143	0	0	1656	FullDelay	0.254264	254264	1	4
16.8228	0	0	1657	LastDelay	0.252848	252848	1	4
16.8228	0	0	1657	FullDelay	0.252848	252848	1	4
16.8357	0	0	1672	LastDelay	0.11568	115680	1	4
16.8357	0	0	1672	FullDelay	0.11568	115680	1	4
16.8509	0	0	1663	LastDelay	0.220904	220904	1	4
16.8509	0	0	1663	FullDelay	0.220904	220904	1	4
16.8595	0	0	1677	LastDelay	0.089488	89488	1	3
16.8595	0	0	1677	FullDelay	0.089488	89488	1	3
16.8681	0	0	1681	LastDelay	0.058072	58072	1	2
16.8681	0	0	1681	FullDelay	0.058072	58072	1	2
16.8767	0	0	1662	LastDelay	0.256656	256656	1	4
16.8767	0	0	1662	FullDelay	0.256656	256656	1	4
16.8856	0	0	1682	LastDelay	0.065648	65648	1	2
16.8856	0	0	1682	FullDelay	0.065648	65648	1	2
16.8942	0	0	1666	LastDelay	0.234232	234232	1	4
16.8942	0	0	1666	FullDelay	0.234232	234232	1	4
16.8989	0	0	1687	LastDelay	0.02892	28920	1	1
16.8989	0	0	1687	FullDelay	0.02892	28920	1	1
16.9028	0	0	1684	LastDelay	0.062816	62816	1	2
16.9028	0	0	1684	FullDelay	0.062816	62816	1	2
16.9114	0	0	1667	LastDelay	0.2414	241400	1	4
16.9114	0	0	1667	FullDelay	0.2414	241400	1	4
16.9354	0	0	1670	LastDelay	0.235416	235416	1	4
16.9354	0	0	1670	FullDelay	0.235416	235416	1	4
16.944	0	0	1671	LastDelay	0.234	234000	1	4
16.944	0	0	1671	FullDelay	0.234	234000	1	4
16.9526	0	0	1673	LastDelay	0.222584	222584	1	4
16.9526	0	0	1673	FullDelay	0.222584	222584	1	4
16.962	0	0	1690	LastDelay	0.061984	61984	1	2
16.962	0	0	1690	FullDelay	0.061984	61984	1	2
16.9757	0	0	1686	LastDelay	0.11568	115680	1	4
16.9757	0	0	1686	FullDelay	0.11568	115680	1	4
16.9843	0	0	1676	LastDelay	0.224264	224264	1	4
16.9843	0	0	1676	FullDelay	0.224264	224264	1	4
16.9928	0	0	1675	LastDelay	0.242848	242848	1	4
16.9928	0	0	1675	FullDelay	0.242848	242848	1	4
17.0014	0	0	1678	LastDelay	0.221432	221432	1	4
17.0014	0	0	1678	FullDelay	0.221432	221432	1	4
17.01	0	0	1689	LastDelay	0.120016	120016	1	4
17.01	0	0	1689	FullDelay	0.120016	120016	1	4
17.0186	0	0	1679	LastDelay	0.2286	228600	1	4
17.0186	0	0	1679	FullDelay	0.2286	228600	1	4
17.0272	0	0	1680	LastDelay	0.227184	227184	1	4
17.0272	0	0	1680	FullDelay	0.227184	227184	1	4
17.0489	0	0	1702	LastDelay	0.02892	28920	1	1
17.0489	0	0	1702	FullDelay	0.02892	28920	1	1
17.0575	0	0	1694	LastDelay	0.117504	117504	1	4
17.0575	0	0	1694	FullDelay	0.117504	117504	1	4
17.0578	0	0	1700	LastDelay	0.05784	57840	1	2
17.0578	0	0	1700	FullDelay	0.05784	57840	1	2
17.0664	0	0	1695	LastDelay	0.116424	116424	1	4
17.0664	0	0	1695	FullDelay	0.116424	116424	1	4
17.075	0	0	1683	LastDelay	0.245008	245008	1	4
17.075	0	0	1683	FullDelay	0.245008	245008	1	4
17.0836	0	0	1685	LastDelay	0.233592	233592	1	4
17.0836	0	0	1685	FullDelay	0.233592	233592	1	4
17.0858	0	0	1696	LastDelay	0.12584	125840	1	4
17.0858	0	0	1696	FullDelay	0.12584	125840	1	4
17.0978	0	0	1704	LastDelay	0.05784	57840	1	2
17.0978	0	0	1704	FullDelay	0.05784	57840	1	2
17.0989	0	0	1707	LastDelay	0.02892	28920	1	1
17.0989	0	0	1707	FullDelay	0.02892	28920	1	1
17.1175	0	0	1688	LastDelay	0.23752	237520	1	4
17.1175	0	0	1688	FullDelay	0.23752	237520	1	4
17.1294	0	0	1691	LastDelay	0.2194	219400	1	4
17.1294	0	0	1691	FullDelay	0.2194	219400	1	4
17.1477	0	0	1692	LastDelay	0.227736	227736	1	4
17.1477	0	0	1692	FullDelay	0.227736	227736	1	4
17.1489	0	0	1712	LastDelay	0.02892	28920	1	1
17.1489	0	0	1712	FullDelay	0.02892	28920	1	1
17.1567	0	0	1693	LastDelay	0.226728	226728	1	4
17.1567	0	0	1693	FullDelay	0.226728	226728	1	4
17.1757	0	0	1706	LastDelay	0.11568	115680	1	4
17.1757	0	0	1706	FullDelay	0.11568	115680	1	4
17.188	0	0	1713	LastDelay	0.057984	57984	1	2
17.188	0	0	1713	FullDelay	0.057984	57984	1	2
17.1997	0	0	1698	LastDelay	0.21968	219680	1	4
17.1997	0	0	1698	FullDelay	0.21968	219680	1	4
17.2083	0	0	1709	LastDelay	0.118264	118264	1	4
17.2083	0	0	1709	FullDelay	0.118264	118264	1	4
17.2168	0	0	1697	LastDelay	0.246848	246848	1	4
17.2168	0	0	1697	FullDelay	0.246848	246848	1	4
17.2189	0	0	1719	LastDelay	0.02892	28920	1	1
17.2189	0	0	1719	FullDelay	0.02892	28920	1	1
17.2258	0	0	1699	LastDelay	0.23584	235840	1	4
17.2258	0	0	1699	FullDelay	0.23584	235840	1	4
17.2455	0	0	1701	LastDelay	0.235488	235488	1	4
17.2455	0	0	1701	FullDelay	0.235488	235488	1	4
17.2557	0	0	1714	LastDelay	0.11568	115680	1	4
17.2557	0	0	1714	FullDelay	0.11568	115680	1	4
17.2589	0	0	1723	LastDelay	0.02892	28920	1	1
17.2589	0	0	1723	FullDelay	0.02892	28920	1	1
17.2643	0	0	1703	LastDelay	0.234264	234264	1	4
17.2643	0	0	1703	FullDelay	0.234264	234264	1	4
17.2728	0	0	1720	LastDelay	0.072848	72848	1	2
17.2728	0	0	1720	FullDelay	0.072848	72848	1	2
17.2814	0	0	1705	LastDelay	0.231432	231432	1	4
17.2814	0	0	1705	FullDelay	0.231432	231432	1	4
17.29	0	0	1715	LastDelay	0.140016	140016	1	4
17.29	0	0	1715	FullDelay	0.140016	140016	1	4
17.2986	0	0	1716	LastDelay	0.1386	138600	1	4
17.2986	0	0	1716	FullDelay	0.1386	138600	1	4
17.3084	0	0	1708	LastDelay	0.228408	228408	1	4
17.3084	0	0	1708	FullDelay	0.228408	228408	1	4
17.3257	0	0	1721	LastDelay	0.11568	115680	1	4
17.3257	0	0	1721	FullDelay	0.11568	115680	1	4
17.3278	0	0	1727	LastDelay	0.05784	57840	1	2
17.3278	0	0	1727	FullDelay	0.05784	57840	1	2
17.3364	0	0	1711	LastDelay	0.226424	226424	1	4
17.3364	0	0	1711	FullDelay	0.226424	226424	1	4
17.345	0	0	1710	LastDelay	0.245008	245008	1	4
17.345	0	0	1710	FullDelay	0.245008	245008	1	4
17.3789	0	0	1735	LastDelay	0.02892	28920	1	1
17.3789	0	0	1735	FullDelay	0.02892	28920	1	1
17.4147	0	0	1717	LastDelay	0.244688	244688	1	4
17.4147	0	0	1717	FullDelay	0.244688	244688	1	4
17.4237	0	0	1718	LastDelay	0.24368	243680	1	4
17.4237	0	0	1718	FullDelay	0.24368	243680	1	4
17.4257	0	0	1731	LastDelay	0.11568	115680	1	4
17.4257	0	0	1731	FullDelay	0.11568	115680	1	4
17.4323	0	0	1737	LastDelay	0.062264	62264	1	2
17.4323	0	0	1737	FullDelay	0.062264	62264	1	2
17.4343	0	0	1740	LastDelay	0.034264	34264	1	1
17.4343	0	0	1740	FullDelay	0.034264	34264	1	1
17.4418	0	0	1722	LastDelay	0.221768	221768	1	4
17.4418	0	0	1722	FullDelay	0.221768	221768	1	4
17.4611	0	0	1724	LastDelay	0.221096	221096	1	4
